S.No,Date,Year,Month,Day,Time,EBH,WBH,TH,EBM,WBM,TM,MaxTemp,MinTemp,MeanTemp,TotalRain,TotalSnow,TotalPrecip,SnowOnGrnd,DirOfMaxGust,SpdOfMaxGust
246,20-02-2018,2018,2,20,6,8,1,9,7,1,8,16.5,2.8,9.7,7.6,0,7.6,0,22,52
247,20-02-2018,2018,2,20,7,21,5,26,22,3,25,16.5,2.8,9.7,7.6,0,7.6,0,22,52
248,20-02-2018,2018,2,20,8,81,11,92,73,7,80,16.5,2.8,9.7,7.6,0,7.6,0,22,52
249,20-02-2018,2018,2,20,9,60,10,70,45,10,55,16.5,2.8,9.7,7.6,0,7.6,0,22,52
250,20-02-2018,2018,2,20,10,38,4,42,36,12,48,16.5,2.8,9.7,7.6,0,7.6,0,22,52
251,20-02-2018,2018,2,20,11,17,13,30,21,12,33,16.5,2.8,9.7,7.6,0,7.6,0,22,52
252,20-02-2018,2018,2,20,12,24,19,43,21,13,34,16.5,2.8,9.7,7.6,0,7.6,0,22,52
253,20-02-2018,2018,2,20,13,18,22,40,23,18,41,16.5,2.8,9.7,7.6,0,7.6,0,22,52
254,20-02-2018,2018,2,20,14,23,14,37,24,21,45,16.5,2.8,9.7,7.6,0,7.6,0,22,52
255,20-02-2018,2018,2,20,15,32,34,66,34,32,66,16.5,2.8,9.7,7.6,0,7.6,0,22,52
256,20-02-2018,2018,2,20,16,27,46,73,28,43,71,16.5,2.8,9.7,7.6,0,7.6,0,22,52
257,20-02-2018,2018,2,20,17,43,87,130,42,89,131,16.5,2.8,9.7,7.6,0,7.6,0,22,52
258,20-02-2018,2018,2,20,18,34,65,99,41,59,100,16.5,2.8,9.7,7.6,0,7.6,0,22,52
259,20-02-2018,2018,2,20,19,26,27,53,30,47,77,16.5,2.8,9.7,7.6,0,7.6,0,22,52
260,20-02-2018,2018,2,20,20,23,29,52,21,32,53,16.5,2.8,9.7,7.6,0,7.6,0,22,52
261,20-02-2018,2018,2,20,21,20,37,57,23,45,68,16.5,2.8,9.7,7.6,0,7.6,0,22,52
262,20-02-2018,2018,2,20,22,15,15,30,18,24,42,16.5,2.8,9.7,7.6,0,7.6,0,22,52
263,20-02-2018,2018,2,20,23,6,8,14,5,12,17,16.5,2.8,9.7,7.6,0,7.6,0,22,52
264,21-02-2018,2018,2,21,0,4,7,11,11,4,15,14.6,-2.3,6.2,8,0,8,0,35,50
265,21-02-2018,2018,2,21,1,0,4,4,0,2,2,14.6,-2.3,6.2,8,0,8,0,35,50
266,21-02-2018,2018,2,21,2,2,3,5,2,5,7,14.6,-2.3,6.2,8,0,8,0,35,50
267,21-02-2018,2018,2,21,3,3,1,4,4,4,8,14.6,-2.3,6.2,8,0,8,0,35,50
268,21-02-2018,2018,2,21,4,0,0,0,0,0,0,14.6,-2.3,6.2,8,0,8,0,35,50
269,21-02-2018,2018,2,21,5,2,2,4,1,3,4,14.6,-2.3,6.2,8,0,8,0,35,50
270,21-02-2018,2018,2,21,6,7,0,7,8,1,9,14.6,-2.3,6.2,8,0,8,0,35,50
271,21-02-2018,2018,2,21,7,24,6,30,25,5,30,14.6,-2.3,6.2,8,0,8,0,35,50
272,21-02-2018,2018,2,21,8,101,16,117,96,10,106,14.6,-2.3,6.2,8,0,8,0,35,50
273,21-02-2018,2018,2,21,9,73,1,74,58,7,65,14.6,-2.3,6.2,8,0,8,0,35,50
274,21-02-2018,2018,2,21,10,26,12,38,25,7,32,14.6,-2.3,6.2,8,0,8,0,35,50
275,21-02-2018,2018,2,21,11,27,19,46,37,13,50,14.6,-2.3,6.2,8,0,8,0,35,50
276,21-02-2018,2018,2,21,12,25,14,39,27,14,41,14.6,-2.3,6.2,8,0,8,0,35,50
277,21-02-2018,2018,2,21,13,22,16,38,22,25,47,14.6,-2.3,6.2,8,0,8,0,35,50
278,21-02-2018,2018,2,21,14,34,30,64,30,27,57,14.6,-2.3,6.2,8,0,8,0,35,50
279,21-02-2018,2018,2,21,15,37,37,74,41,44,85,14.6,-2.3,6.2,8,0,8,0,35,50
280,21-02-2018,2018,2,21,16,27,42,69,37,46,83,14.6,-2.3,6.2,8,0,8,0,35,50
281,21-02-2018,2018,2,21,17,50,103,153,48,86,134,14.6,-2.3,6.2,8,0,8,0,35,50
282,21-02-2018,2018,2,21,18,37,76,113,49,72,121,14.6,-2.3,6.2,8,0,8,0,35,50
283,21-02-2018,2018,2,21,19,37,58,95,32,66,98,14.6,-2.3,6.2,8,0,8,0,35,50
284,21-02-2018,2018,2,21,20,32,50,82,32,47,79,14.6,-2.3,6.2,8,0,8,0,35,50
285,21-02-2018,2018,2,21,21,18,28,46,24,37,61,14.6,-2.3,6.2,8,0,8,0,35,50
286,21-02-2018,2018,2,21,22,18,17,35,17,22,39,14.6,-2.3,6.2,8,0,8,0,35,50
287,21-02-2018,2018,2,21,23,4,13,17,4,16,20,14.6,-2.3,6.2,8,0,8,0,35,50
288,22-02-2018,2018,2,22,0,2,6,8,5,3,8,2,-3.2,-0.6,0,0,0,0,34,33
289,22-02-2018,2018,2,22,1,3,2,5,2,2,4,2,-3.2,-0.6,0,0,0,0,34,33
290,22-02-2018,2018,2,22,2,2,6,8,5,2,7,2,-3.2,-0.6,0,0,0,0,34,33
291,22-02-2018,2018,2,22,3,0,1,1,1,2,3,2,-3.2,-0.6,0,0,0,0,34,33
292,22-02-2018,2018,2,22,4,0,0,0,0,0,0,2,-3.2,-0.6,0,0,0,0,34,33
293,22-02-2018,2018,2,22,5,5,2,7,2,4,6,2,-3.2,-0.6,0,0,0,0,34,33
294,22-02-2018,2018,2,22,6,9,4,13,10,1,11,2,-3.2,-0.6,0,0,0,0,34,33
295,22-02-2018,2018,2,22,7,39,6,45,39,5,44,2,-3.2,-0.6,0,0,0,0,34,33
296,22-02-2018,2018,2,22,8,125,17,142,127,13,140,2,-3.2,-0.6,0,0,0,0,34,33
297,22-02-2018,2018,2,22,9,109,18,127,90,19,109,2,-3.2,-0.6,0,0,0,0,34,33
298,22-02-2018,2018,2,22,10,49,13,62,49,17,66,2,-3.2,-0.6,0,0,0,0,34,33
299,22-02-2018,2018,2,22,11,47,18,65,43,16,59,2,-3.2,-0.6,0,0,0,0,34,33
300,22-02-2018,2018,2,22,12,46,32,78,38,25,63,2,-3.2,-0.6,0,0,0,0,34,33
301,22-02-2018,2018,2,22,13,40,45,85,33,37,70,2,-3.2,-0.6,0,0,0,0,34,33
302,22-02-2018,2018,2,22,14,35,32,67,30,33,63,2,-3.2,-0.6,0,0,0,0,34,33
303,22-02-2018,2018,2,22,15,31,42,73,36,50,86,2,-3.2,-0.6,0,0,0,0,34,33
304,22-02-2018,2018,2,22,16,41,59,100,38,69,107,2,-3.2,-0.6,0,0,0,0,34,33
305,22-02-2018,2018,2,22,17,42,110,152,59,124,183,2,-3.2,-0.6,0,0,0,0,34,33
306,22-02-2018,2018,2,22,18,55,88,143,63,91,154,2,-3.2,-0.6,0,0,0,0,34,33
307,22-02-2018,2018,2,22,19,50,50,100,56,61,117,2,-3.2,-0.6,0,0,0,0,34,33
308,22-02-2018,2018,2,22,20,30,65,95,34,50,84,2,-3.2,-0.6,0,0,0,0,34,33
309,22-02-2018,2018,2,22,21,22,52,74,26,43,69,2,-3.2,-0.6,0,0,0,0,34,33
310,22-02-2018,2018,2,22,22,20,24,44,15,31,46,2,-3.2,-0.6,0,0,0,0,34,33
311,22-02-2018,2018,2,22,23,7,16,23,8,22,30,2,-3.2,-0.6,0,0,0,0,34,33
312,23-02-2018,2018,2,23,0,4,8,12,7,10,17,6.3,-1,2.7,3,0,3,0,29,46
313,23-02-2018,2018,2,23,1,2,3,5,2,5,7,6.3,-1,2.7,3,0,3,0,29,46
314,23-02-2018,2018,2,23,2,4,6,10,5,9,14,6.3,-1,2.7,3,0,3,0,29,46
315,23-02-2018,2018,2,23,3,1,2,3,1,2,3,6.3,-1,2.7,3,0,3,0,29,46
316,23-02-2018,2018,2,23,4,1,3,4,1,1,2,6.3,-1,2.7,3,0,3,0,29,46
317,23-02-2018,2018,2,23,5,10,2,12,4,2,6,6.3,-1,2.7,3,0,3,0,29,46
318,23-02-2018,2018,2,23,6,9,1,10,8,1,9,6.3,-1,2.7,3,0,3,0,29,46
319,23-02-2018,2018,2,23,7,28,6,34,33,3,36,6.3,-1,2.7,3,0,3,0,29,46
320,23-02-2018,2018,2,23,8,122,8,130,113,10,123,6.3,-1,2.7,3,0,3,0,29,46
321,23-02-2018,2018,2,23,9,95,13,108,81,11,92,6.3,-1,2.7,3,0,3,0,29,46
322,23-02-2018,2018,2,23,10,46,18,64,42,17,59,6.3,-1,2.7,3,0,3,0,29,46
323,23-02-2018,2018,2,23,11,32,17,49,32,15,47,6.3,-1,2.7,3,0,3,0,29,46
324,23-02-2018,2018,2,23,12,31,21,52,17,25,42,6.3,-1,2.7,3,0,3,0,29,46
325,23-02-2018,2018,2,23,13,12,29,41,21,19,40,6.3,-1,2.7,3,0,3,0,29,46
326,23-02-2018,2018,2,23,14,27,30,57,25,30,55,6.3,-1,2.7,3,0,3,0,29,46
327,23-02-2018,2018,2,23,15,20,32,52,21,32,53,6.3,-1,2.7,3,0,3,0,29,46
328,23-02-2018,2018,2,23,16,22,49,71,24,41,65,6.3,-1,2.7,3,0,3,0,29,46
329,23-02-2018,2018,2,23,17,39,89,128,40,75,115,6.3,-1,2.7,3,0,3,0,29,46
330,23-02-2018,2018,2,23,18,42,61,103,30,65,95,6.3,-1,2.7,3,0,3,0,29,46
331,23-02-2018,2018,2,23,19,34,59,93,35,58,93,6.3,-1,2.7,3,0,3,0,29,46
332,23-02-2018,2018,2,23,20,22,39,61,12,39,51,6.3,-1,2.7,3,0,3,0,29,46
333,23-02-2018,2018,2,23,21,14,28,42,15,31,46,6.3,-1,2.7,3,0,3,0,29,46
334,23-02-2018,2018,2,23,22,14,22,36,18,21,39,6.3,-1,2.7,3,0,3,0,29,46
335,23-02-2018,2018,2,23,23,15,18,33,19,18,37,6.3,-1,2.7,3,0,3,0,29,46
336,24-02-2018,2018,2,24,0,6,3,9,6,8,14,4.9,0.9,2.9,0,0,0,0,10,54
337,24-02-2018,2018,2,24,1,6,5,11,10,9,19,4.9,0.9,2.9,0,0,0,0,10,54
338,24-02-2018,2018,2,24,2,2,7,9,9,9,18,4.9,0.9,2.9,0,0,0,0,10,54
339,24-02-2018,2018,2,24,3,3,3,6,8,5,13,4.9,0.9,2.9,0,0,0,0,10,54
340,24-02-2018,2018,2,24,4,2,3,5,1,0,1,4.9,0.9,2.9,0,0,0,0,10,54
341,24-02-2018,2018,2,24,5,0,1,1,0,0,0,4.9,0.9,2.9,0,0,0,0,10,54
342,24-02-2018,2018,2,24,6,3,1,4,3,2,5,4.9,0.9,2.9,0,0,0,0,10,54
343,24-02-2018,2018,2,24,7,8,12,20,14,7,21,4.9,0.9,2.9,0,0,0,0,10,54
344,24-02-2018,2018,2,24,8,16,9,25,20,6,26,4.9,0.9,2.9,0,0,0,0,10,54
345,24-02-2018,2018,2,24,9,24,3,27,27,8,35,4.9,0.9,2.9,0,0,0,0,10,54
346,24-02-2018,2018,2,24,10,32,14,46,39,19,58,4.9,0.9,2.9,0,0,0,0,10,54
347,24-02-2018,2018,2,24,11,26,24,50,37,23,60,4.9,0.9,2.9,0,0,0,0,10,54
348,24-02-2018,2018,2,24,12,39,44,83,54,49,103,4.9,0.9,2.9,0,0,0,0,10,54
349,24-02-2018,2018,2,24,13,49,42,91,57,45,102,4.9,0.9,2.9,0,0,0,0,10,54
350,24-02-2018,2018,2,24,14,68,34,102,55,35,90,4.9,0.9,2.9,0,0,0,0,10,54
351,24-02-2018,2018,2,24,15,39,45,84,41,54,95,4.9,0.9,2.9,0,0,0,0,10,54
352,24-02-2018,2018,2,24,16,48,59,107,53,53,106,4.9,0.9,2.9,0,0,0,0,10,54
353,24-02-2018,2018,2,24,17,52,52,104,63,61,124,4.9,0.9,2.9,0,0,0,0,10,54
354,24-02-2018,2018,2,24,18,47,42,89,50,53,103,4.9,0.9,2.9,0,0,0,0,10,54
355,24-02-2018,2018,2,24,19,38,27,65,43,21,64,4.9,0.9,2.9,0,0,0,0,10,54
356,24-02-2018,2018,2,24,20,29,26,55,20,20,40,4.9,0.9,2.9,0,0,0,0,10,54
357,24-02-2018,2018,2,24,21,23,33,56,28,24,52,4.9,0.9,2.9,0,0,0,0,10,54
358,24-02-2018,2018,2,24,22,20,28,48,19,34,53,4.9,0.9,2.9,0,0,0,0,10,54
359,24-02-2018,2018,2,24,23,8,8,16,13,14,27,4.9,0.9,2.9,0,0,0,0,10,54
360,25-02-2018,2018,2,25,0,7,16,23,8,14,22,12,1,6.5,4.8,0,4.8,0,25,69
361,25-02-2018,2018,2,25,1,3,8,11,8,9,17,12,1,6.5,4.8,0,4.8,0,25,69
362,25-02-2018,2018,2,25,2,1,5,6,5,5,10,12,1,6.5,4.8,0,4.8,0,25,69
363,25-02-2018,2018,2,25,3,1,5,6,3,8,11,12,1,6.5,4.8,0,4.8,0,25,69
364,25-02-2018,2018,2,25,4,1,1,2,0,1,1,12,1,6.5,4.8,0,4.8,0,25,69
365,25-02-2018,2018,2,25,5,1,0,1,1,1,2,12,1,6.5,4.8,0,4.8,0,25,69
366,25-02-2018,2018,2,25,6,4,1,5,3,2,5,12,1,6.5,4.8,0,4.8,0,25,69
367,25-02-2018,2018,2,25,7,7,3,10,6,2,8,12,1,6.5,4.8,0,4.8,0,25,69
368,25-02-2018,2018,2,25,8,5,6,11,11,3,14,12,1,6.5,4.8,0,4.8,0,25,69
369,25-02-2018,2018,2,25,9,19,5,24,19,7,26,12,1,6.5,4.8,0,4.8,0,25,69
370,25-02-2018,2018,2,25,10,23,13,36,18,9,27,12,1,6.5,4.8,0,4.8,0,25,69
371,25-02-2018,2018,2,25,11,38,12,50,45,18,63,12,1,6.5,4.8,0,4.8,0,25,69
372,25-02-2018,2018,2,25,12,46,37,83,53,42,95,12,1,6.5,4.8,0,4.8,0,25,69
373,25-02-2018,2018,2,25,13,77,44,121,79,56,135,12,1,6.5,4.8,0,4.8,0,25,69
374,25-02-2018,2018,2,25,14,50,46,96,54,55,109,12,1,6.5,4.8,0,4.8,0,25,69
375,25-02-2018,2018,2,25,15,56,49,105,66,52,118,12,1,6.5,4.8,0,4.8,0,25,69
376,25-02-2018,2018,2,25,16,50,57,107,62,68,130,12,1,6.5,4.8,0,4.8,0,25,69
377,25-02-2018,2018,2,25,17,51,62,113,65,65,130,12,1,6.5,4.8,0,4.8,0,25,69
378,25-02-2018,2018,2,25,18,58,52,110,65,67,132,12,1,6.5,4.8,0,4.8,0,25,69
379,25-02-2018,2018,2,25,19,27,43,70,32,47,79,12,1,6.5,4.8,0,4.8,0,25,69
380,25-02-2018,2018,2,25,20,24,33,57,31,32,63,12,1,6.5,4.8,0,4.8,0,25,69
381,25-02-2018,2018,2,25,21,28,28,56,23,25,48,12,1,6.5,4.8,0,4.8,0,25,69
382,25-02-2018,2018,2,25,22,13,18,31,15,31,46,12,1,6.5,4.8,0,4.8,0,25,69
383,25-02-2018,2018,2,25,23,8,6,14,10,12,22,12,1,6.5,4.8,0,4.8,0,25,69
384,26-02-2018,2018,2,26,0,1,5,6,4,8,12,7.7,-1.2,3.3,0,0,0,0,26,46
385,26-02-2018,2018,2,26,1,4,5,9,4,4,8,7.7,-1.2,3.3,0,0,0,0,26,46
386,26-02-2018,2018,2,26,2,1,1,2,2,0,2,7.7,-1.2,3.3,0,0,0,0,26,46
387,26-02-2018,2018,2,26,3,0,1,1,1,2,3,7.7,-1.2,3.3,0,0,0,0,26,46
388,26-02-2018,2018,2,26,4,2,0,2,3,1,4,7.7,-1.2,3.3,0,0,0,0,26,46
389,26-02-2018,2018,2,26,5,9,2,11,6,3,9,7.7,-1.2,3.3,0,0,0,0,26,46
390,26-02-2018,2018,2,26,6,20,3,23,20,1,21,7.7,-1.2,3.3,0,0,0,0,26,46
391,26-02-2018,2018,2,26,7,53,14,67,57,10,67,7.7,-1.2,3.3,0,0,0,0,26,46
392,26-02-2018,2018,2,26,8,219,20,239,197,20,217,7.7,-1.2,3.3,0,0,0,0,26,46
393,26-02-2018,2018,2,26,9,162,29,191,132,25,157,7.7,-1.2,3.3,0,0,0,0,26,46
394,26-02-2018,2018,2,26,10,65,16,81,63,16,79,7.7,-1.2,3.3,0,0,0,0,26,46
395,26-02-2018,2018,2,26,11,62,34,96,45,33,78,7.7,-1.2,3.3,0,0,0,0,26,46
396,26-02-2018,2018,2,26,12,53,43,96,54,41,95,7.7,-1.2,3.3,0,0,0,0,26,46
397,26-02-2018,2018,2,26,13,53,32,85,51,41,92,7.7,-1.2,3.3,0,0,0,0,26,46
398,26-02-2018,2018,2,26,14,40,41,81,49,54,103,7.7,-1.2,3.3,0,0,0,0,26,46
399,26-02-2018,2018,2,26,15,49,67,116,56,66,122,7.7,-1.2,3.3,0,0,0,0,26,46
400,26-02-2018,2018,2,26,16,48,102,150,43,96,139,7.7,-1.2,3.3,0,0,0,0,26,46
401,26-02-2018,2018,2,26,17,65,182,247,77,167,244,7.7,-1.2,3.3,0,0,0,0,26,46
402,26-02-2018,2018,2,26,18,68,153,221,59,147,206,7.7,-1.2,3.3,0,0,0,0,26,46
403,26-02-2018,2018,2,26,19,44,72,116,39,98,137,7.7,-1.2,3.3,0,0,0,0,26,46
404,26-02-2018,2018,2,26,20,39,79,118,35,58,93,7.7,-1.2,3.3,0,0,0,0,26,46
405,26-02-2018,2018,2,26,21,19,46,65,20,49,69,7.7,-1.2,3.3,0,0,0,0,26,46
406,26-02-2018,2018,2,26,22,19,27,46,20,26,46,7.7,-1.2,3.3,0,0,0,0,26,46
407,26-02-2018,2018,2,26,23,8,9,17,10,12,22,7.7,-1.2,3.3,0,0,0,0,26,46
408,27-02-2018,2018,2,27,0,4,11,15,5,11,16,13.7,-1.4,6.2,0,0,0,0,25,63
409,27-02-2018,2018,2,27,1,0,7,7,2,4,6,13.7,-1.4,6.2,0,0,0,0,25,63
410,27-02-2018,2018,2,27,2,2,3,5,4,3,7,13.7,-1.4,6.2,0,0,0,0,25,63
411,27-02-2018,2018,2,27,3,2,1,3,2,2,4,13.7,-1.4,6.2,0,0,0,0,25,63
412,27-02-2018,2018,2,27,4,2,0,2,1,1,2,13.7,-1.4,6.2,0,0,0,0,25,63
413,27-02-2018,2018,2,27,5,5,3,8,3,3,6,13.7,-1.4,6.2,0,0,0,0,25,63
414,27-02-2018,2018,2,27,6,22,4,26,23,3,26,13.7,-1.4,6.2,0,0,0,0,25,63
415,27-02-2018,2018,2,27,7,76,13,89,70,8,78,13.7,-1.4,6.2,0,0,0,0,25,63
416,27-02-2018,2018,2,27,8,242,28,270,219,16,235,13.7,-1.4,6.2,0,0,0,0,25,63
417,27-02-2018,2018,2,27,9,168,24,192,148,26,174,13.7,-1.4,6.2,0,0,0,0,25,63
418,27-02-2018,2018,2,27,10,64,23,87,62,15,77,13.7,-1.4,6.2,0,0,0,0,25,63
419,27-02-2018,2018,2,27,11,75,41,116,76,42,118,13.7,-1.4,6.2,0,0,0,0,25,63
420,27-02-2018,2018,2,27,12,69,50,119,72,41,113,13.7,-1.4,6.2,0,0,0,0,25,63
421,27-02-2018,2018,2,27,13,98,66,164,83,63,146,13.7,-1.4,6.2,0,0,0,0,25,63
422,27-02-2018,2018,2,27,14,61,65,126,53,71,124,13.7,-1.4,6.2,0,0,0,0,25,63
423,27-02-2018,2018,2,27,15,65,79,144,72,88,160,13.7,-1.4,6.2,0,0,0,0,25,63
424,27-02-2018,2018,2,27,16,58,120,178,74,120,194,13.7,-1.4,6.2,0,0,0,0,25,63
425,27-02-2018,2018,2,27,17,73,209,282,66,176,242,13.7,-1.4,6.2,0,0,0,0,25,63
426,27-02-2018,2018,2,27,18,74,160,234,84,161,245,13.7,-1.4,6.2,0,0,0,0,25,63
427,27-02-2018,2018,2,27,19,56,89,145,50,107,157,13.7,-1.4,6.2,0,0,0,0,25,63
428,27-02-2018,2018,2,27,20,48,87,135,52,89,141,13.7,-1.4,6.2,0,0,0,0,25,63
429,27-02-2018,2018,2,27,21,36,75,111,37,71,108,13.7,-1.4,6.2,0,0,0,0,25,63
430,27-02-2018,2018,2,27,22,21,38,59,21,41,62,13.7,-1.4,6.2,0,0,0,0,25,63
431,27-02-2018,2018,2,27,23,15,29,44,9,32,41,13.7,-1.4,6.2,0,0,0,0,25,63
432,28-02-2018,2018,2,28,0,6,13,19,7,15,22,16.2,1.8,9,0,0,0,0,35,46
433,28-02-2018,2018,2,28,1,2,8,10,3,6,9,16.2,1.8,9,0,0,0,0,35,46
434,28-02-2018,2018,2,28,2,0,4,4,1,6,7,16.2,1.8,9,0,0,0,0,35,46
435,28-02-2018,2018,2,28,3,0,2,2,0,4,4,16.2,1.8,9,0,0,0,0,35,46
436,28-02-2018,2018,2,28,4,1,1,2,2,2,4,16.2,1.8,9,0,0,0,0,35,46
437,28-02-2018,2018,2,28,5,6,0,6,4,1,5,16.2,1.8,9,0,0,0,0,35,46
438,28-02-2018,2018,2,28,6,21,6,27,23,2,25,16.2,1.8,9,0,0,0,0,35,46
439,28-02-2018,2018,2,28,7,72,17,89,79,11,90,16.2,1.8,9,0,0,0,0,35,46
440,28-02-2018,2018,2,28,8,216,26,242,210,19,229,16.2,1.8,9,0,0,0,0,35,46
441,28-02-2018,2018,2,28,9,173,22,195,147,35,182,16.2,1.8,9,0,0,0,0,35,46
442,28-02-2018,2018,2,28,10,104,30,134,96,26,122,16.2,1.8,9,0,0,0,0,35,46
443,28-02-2018,2018,2,28,11,63,48,111,72,40,112,16.2,1.8,9,0,0,0,0,35,46
444,28-02-2018,2018,2,28,12,56,49,105,72,51,123,16.2,1.8,9,0,0,0,0,35,46
445,28-02-2018,2018,2,28,13,75,59,134,63,62,125,16.2,1.8,9,0,0,0,0,35,46
446,28-02-2018,2018,2,28,14,68,66,134,62,60,122,16.2,1.8,9,0,0,0,0,35,46
447,28-02-2018,2018,2,28,15,63,74,137,63,74,137,16.2,1.8,9,0,0,0,0,35,46
448,28-02-2018,2018,2,28,16,77,132,209,75,117,192,16.2,1.8,9,0,0,0,0,35,46
449,28-02-2018,2018,2,28,17,86,215,301,81,168,249,16.2,1.8,9,0,0,0,0,35,46
450,28-02-2018,2018,2,28,18,65,134,199,75,141,216,16.2,1.8,9,0,0,0,0,35,46
451,28-02-2018,2018,2,28,19,56,106,162,75,126,201,16.2,1.8,9,0,0,0,0,35,46
452,28-02-2018,2018,2,28,20,39,81,120,40,83,123,16.2,1.8,9,0,0,0,0,35,46
453,28-02-2018,2018,2,28,21,31,74,105,32,84,116,16.2,1.8,9,0,0,0,0,35,46
454,28-02-2018,2018,2,28,22,31,37,68,24,55,79,16.2,1.8,9,0,0,0,0,35,46
455,28-02-2018,2018,2,28,23,12,17,29,18,23,41,16.2,1.8,9,0,0,0,0,35,46
456,01-03-2018,2018,3,1,0,9,5,14,7,11,18,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
457,01-03-2018,2018,3,1,1,1,9,10,2,6,8,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
458,01-03-2018,2018,3,1,2,0,2,2,3,4,7,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
459,01-03-2018,2018,3,1,3,0,0,0,0,0,0,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
460,01-03-2018,2018,3,1,4,3,3,6,3,2,5,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
461,01-03-2018,2018,3,1,5,10,2,12,8,3,11,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
462,01-03-2018,2018,3,1,6,18,2,20,23,3,26,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
463,01-03-2018,2018,3,1,7,52,15,67,55,5,60,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
464,01-03-2018,2018,3,1,8,189,20,209,197,21,218,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
465,01-03-2018,2018,3,1,9,149,27,176,123,22,145,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
466,01-03-2018,2018,3,1,10,61,15,76,64,13,77,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
467,01-03-2018,2018,3,1,11,64,28,92,55,27,82,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
468,01-03-2018,2018,3,1,12,60,64,124,57,45,102,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
469,01-03-2018,2018,3,1,13,51,48,99,49,41,90,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
470,01-03-2018,2018,3,1,14,49,39,88,46,45,91,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
471,01-03-2018,2018,3,1,15,47,68,115,33,44,77,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
472,01-03-2018,2018,3,1,16,38,107,145,44,94,138,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
473,01-03-2018,2018,3,1,17,56,171,227,58,162,220,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
474,01-03-2018,2018,3,1,18,39,111,150,61,94,155,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
475,01-03-2018,2018,3,1,19,38,62,100,37,72,109,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
476,01-03-2018,2018,3,1,20,26,52,78,31,63,94,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
477,01-03-2018,2018,3,1,21,19,43,62,11,32,43,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
478,01-03-2018,2018,3,1,22,14,17,31,14,21,35,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
479,01-03-2018,2018,3,1,23,6,13,19,5,13,18,4.2,-0.6,1.8,0.2,0.6,0.8,1,2,69
480,02-03-2018,2018,3,2,0,3,7,10,1,7,8,4.1,-2.2,1,0,0.4,0.4,1,35,65
481,02-03-2018,2018,3,2,1,2,2,4,2,2,4,4.1,-2.2,1,0,0.4,0.4,1,35,65
482,02-03-2018,2018,3,2,2,2,1,3,1,5,6,4.1,-2.2,1,0,0.4,0.4,1,35,65
483,02-03-2018,2018,3,2,3,1,1,2,1,0,1,4.1,-2.2,1,0,0.4,0.4,1,35,65
484,02-03-2018,2018,3,2,4,3,2,5,1,0,1,4.1,-2.2,1,0,0.4,0.4,1,35,65
485,02-03-2018,2018,3,2,5,4,0,4,1,2,3,4.1,-2.2,1,0,0.4,0.4,1,35,65
486,02-03-2018,2018,3,2,6,10,1,11,5,1,6,4.1,-2.2,1,0,0.4,0.4,1,35,65
487,02-03-2018,2018,3,2,7,14,3,17,21,4,25,4.1,-2.2,1,0,0.4,0.4,1,35,65
488,02-03-2018,2018,3,2,8,66,7,73,67,7,74,4.1,-2.2,1,0,0.4,0.4,1,35,65
489,02-03-2018,2018,3,2,9,74,9,83,56,8,64,4.1,-2.2,1,0,0.4,0.4,1,35,65
490,02-03-2018,2018,3,2,10,30,8,38,39,10,49,4.1,-2.2,1,0,0.4,0.4,1,35,65
491,02-03-2018,2018,3,2,11,35,16,51,37,13,50,4.1,-2.2,1,0,0.4,0.4,1,35,65
492,02-03-2018,2018,3,2,12,41,29,70,23,24,47,4.1,-2.2,1,0,0.4,0.4,1,35,65
493,02-03-2018,2018,3,2,13,30,19,49,32,26,58,4.1,-2.2,1,0,0.4,0.4,1,35,65
494,02-03-2018,2018,3,2,14,39,37,76,35,32,67,4.1,-2.2,1,0,0.4,0.4,1,35,65
495,02-03-2018,2018,3,2,15,36,40,76,32,35,67,4.1,-2.2,1,0,0.4,0.4,1,35,65
496,02-03-2018,2018,3,2,16,27,44,71,33,45,78,4.1,-2.2,1,0,0.4,0.4,1,35,65
